dim_1,dim_2,dim_3,value
13,21,31,1.0
13,21,32,1.0
13,21,33,1.0
13,21,34,1.0
13,21,35,1.0
13,21,36,1.0
13,21,37,1.0
13,21,38,1.0
13,21,39,1.0
13,21,40,1.0
13,21,41,1.0
13,21,42,1.0
13,21,43,1.0
13,21,44,1.0
13,21,45,1.0
13,21,46,1.0
13,21,47,1.0
13,21,48,1.0
13,21,49,1.0
13,21,50,1.0
13,21,51,1.0
13,21,52,1.0
13,21,53,1.0
13,21,54,1.0
13,21,55,1.0
13,21,56,1.0
13,21,57,1.0
13,21,58,1.0
13,21,59,1.0
13,21,60,1.0
13,22,21,1.0
13,22,22,1.0
13,22,23,1.0
13,22,24,1.0
13,22,25,1.0
13,22,26,1.0
13,22,27,1.0
13,22,28,1.0
13,22,29,1.0
13,22,30,1.0
13,22,31,1.0
13,22,32,1.0
13,22,33,1.0
13,22,34,1.0
13,22,35,1.0
13,22,36,1.0
13,22,37,1.0
13,22,38,1.0
13,22,39,1.0
13,22,40,1.0
13,22,41,1.0
13,22,42,1.0
13,22,43,1.0
13,22,44,1.0
13,22,45,1.0
13,22,46,1.0
13,22,47,1.0
13,22,48,1.0
13,22,49,1.0
13,22,50,1.0
13,22,51,1.0
13,22,52,1.0
13,22,53,1.0
13,22,54,1.0
13,22,55,1.0
13,22,56,1.0
13,22,57,1.0
13,22,58,1.0
13,22,59,1.0
13,22,60,1.0
13,23,11,1.0
13,23,12,1.0
13,23,13,1.0
13,23,14,1.0
13,23,15,1.0
13,23,16,1.0
13,23,17,1.0
13,23,18,1.0
13,23,19,1.0
13,23,20,1.0
13,23,21,1.0
13,23,22,1.0
13,23,23,1.0
13,23,24,1.0
13,23,25,1.0
13,23,26,1.0
13,23,27,1.0
13,23,28,1.0
13,23,29,1.0
13,23,30,1.0
13,23,31,1.0
13,23,32,1.0
13,23,33,1.0
13,23,34,1.0
13,23,35,1.0
13,23,36,1.0
13,23,37,1.0
13,23,38,1.0
13,23,39,1.0
13,23,40,1.0
13,23,41,1.0
13,23,42,1.0
13,23,43,1.0
13,23,44,1.0
13,23,45,1.0
13,23,46,1.0
13,23,47,1.0
13,23,48,1.0
13,23,49,1.0
13,23,50,1.0
13,23,51,1.0
13,23,52,1.0
13,23,53,1.0
13,23,54,1.0
13,23,55,1.0
13,23,56,1.0
13,23,57,1.0
13,23,58,1.0
13,23,59,1.0
13,23,60,1.0
13,24,19,1.0
13,24,20,1.0
13,24,21,1.0
13,24,22,1.0
13,24,23,1.0
13,24,24,1.0
13,24,25,1.0
13,24,26,1.0
13,24,27,1.0
13,24,28,1.0
13,24,29,1.0
13,24,30,1.0
13,24,31,1.0
13,24,32,1.0
13,24,33,1.0
13,24,34,1.0
13,24,35,1.0
13,24,36,1.0
13,24,37,1.0
13,24,38,1.0
13,24,39,1.0
13,24,40,1.0
13,24,41,1.0
13,24,42,1.0
13,24,43,1.0
13,24,44,1.0
13,24,45,1.0
13,24,46,1.0
13,24,47,1.0
13,24,48,1.0
13,24,49,1.0
13,24,50,1.0
13,24,51,1.0
13,24,52,1.0
13,24,53,1.0
13,24,54,1.0
13,24,55,1.0
13,24,56,1.0
13,24,57,1.0
13,24,58,1.0
13,24,59,1.0
13,24,60,1.0
13,25,14,1.0
13,25,15,1.0
13,25,16,1.0
13,25,17,1.0
13,25,18,1.0
13,25,19,1.0
13,25,20,1.0
13,25,21,1.0
13,25,22,1.0
13,25,23,1.0
13,25,24,1.0
13,25,25,1.0
13,25,26,1.0
13,25,27,1.0
13,25,28,1.0
13,25,29,1.0
13,25,30,1.0
13,25,31,1.0
13,25,32,1.0
13,25,33,1.0
13,25,34,1.0
13,25,35,1.0
13,25,36,1.0
13,25,37,1.0
13,25,38,1.0
13,25,39,1.0
13,25,40,1.0
13,25,41,1.0
13,25,42,1.0
13,25,43,1.0
13,25,44,1.0
13,25,45,1.0
13,25,46,1.0
13,25,47,1.0
13,25,48,1.0
13,25,49,1.0
13,25,50,1.0
13,25,51,1.0
13,25,52,1.0
13,25,53,1.0
13,25,54,1.0
13,25,55,1.0
13,25,56,1.0
13,25,57,1.0
13,25,58,1.0
13,25,59,1.0
13,25,60,1.0
13,26,14,1.0
13,26,15,1.0
13,26,16,1.0
13,26,17,1.0
13,26,18,1.0
13,26,19,1.0
13,26,20,1.0
13,26,21,1.0
13,26,22,1.0
13,26,23,1.0
13,26,24,1.0
13,26,25,1.0
13,26,26,1.0
13,26,27,1.0
13,26,28,1.0
13,26,29,1.0
13,26,30,1.0
13,26,31,1.0
13,26,32,1.0
13,26,33,1.0
13,26,34,1.0
13,26,35,1.0
13,26,36,1.0
13,26,37,1.0
13,26,38,1.0
13,26,39,1.0
13,26,40,1.0
13,26,41,1.0
13,26,42,1.0
13,26,43,1.0
13,26,44,1.0
13,26,45,1.0
13,26,46,1.0
13,26,47,1.0
13,26,48,1.0
13,26,49,1.0
13,26,50,1.0
13,26,51,1.0
13,26,52,1.0
13,26,53,1.0
13,26,54,1.0
13,26,55,1.0
13,26,56,1.0
13,26,57,1.0
13,26,58,1.0
13,26,59,1.0
13,26,60,1.0
13,27,39,1.0
13,27,40,1.0
13,27,41,1.0
13,27,42,1.0
13,27,43,1.0
13,27,44,1.0
13,27,45,1.0
13,27,46,1.0
13,27,47,1.0
13,27,48,1.0
13,27,49,1.0
13,27,50,1.0
13,27,51,1.0
13,27,52,1.0
13,27,53,1.0
13,27,54,1.0
13,27,55,1.0
13,27,56,1.0
13,27,57,1.0
13,27,58,1.0
13,27,59,1.0
13,27,60,1.0
13,28,58,1.0
13,28,59,1.0
13,28,60,1.0
13,29,39,1.0
13,29,40,1.0
13,29,41,1.0
13,29,42,1.0
13,29,43,1.0
13,29,44,1.0
13,29,45,1.0
13,29,46,1.0
13,29,47,1.0
13,29,48,1.0
13,29,49,1.0
13,29,50,1.0
13,29,51,1.0
13,29,52,1.0
13,29,53,1.0
13,29,54,1.0
13,29,55,1.0
13,29,56,1.0
13,29,57,1.0
13,29,58,1.0
13,29,59,1.0
13,29,60,1.0
13,30,30,1.0
13,30,31,1.0
13,30,32,1.0
13,30,33,1.0
13,30,34,1.0
13,30,35,1.0
13,30,36,1.0
13,30,37,1.0
13,30,38,1.0
13,30,39,1.0
13,30,40,1.0
13,30,41,1.0
13,30,42,1.0
13,30,43,1.0
13,30,44,1.0
13,30,45,1.0
13,30,46,1.0
13,30,47,1.0
13,30,48,1.0
13,30,49,1.0
13,30,50,1.0
13,30,51,1.0
13,30,52,1.0
13,30,53,1.0
13,30,54,1.0
13,30,55,1.0
13,30,56,1.0
13,30,57,1.0
13,30,58,1.0
13,30,59,1.0
13,30,60,1.0
14,21,25,1.0
14,21,26,1.0
14,21,27,1.0
14,21,28,1.0
14,21,29,1.0
14,21,30,1.0
14,21,31,1.0
14,21,32,1.0
14,21,33,1.0
14,21,34,1.0
14,21,35,1.0
14,21,36,1.0
14,21,37,1.0
14,21,38,1.0
14,21,39,1.0
14,21,40,1.0
14,21,41,1.0
14,21,42,1.0
14,21,43,1.0
14,21,44,1.0
14,21,45,1.0
14,21,46,1.0
14,21,47,1.0
14,21,48,1.0
14,21,49,1.0
14,21,50,1.0
14,21,51,1.0
14,21,52,1.0
14,21,53,1.0
14,21,54,1.0
14,21,55,1.0
14,21,56,1.0
14,21,57,1.0
14,21,58,1.0
14,21,59,1.0
14,21,60,1.0
14,22,17,1.0
14,22,18,1.0
14,22,19,1.0
14,22,20,1.0
14,22,21,1.0
14,22,22,1.0
14,22,23,1.0
14,22,24,1.0
14,22,25,1.0
14,22,26,1.0
14,22,27,1.0
14,22,28,1.0
14,22,29,1.0
14,22,30,1.0
14,22,31,1.0
14,22,32,1.0
14,22,33,1.0
14,22,34,1.0
14,22,35,1.0
14,22,36,1.0
14,22,37,1.0
14,22,38,1.0
14,22,39,1.0
14,22,40,1.0
14,22,41,1.0
14,22,42,1.0
14,22,43,1.0
14,22,44,1.0
14,22,45,1.0
14,22,46,1.0
14,22,47,1.0
14,22,48,1.0
14,22,49,1.0
14,22,50,1.0
14,22,51,1.0
14,22,52,1.0
14,22,53,1.0
14,22,54,1.0
14,22,55,1.0
14,22,56,1.0
14,22,57,1.0
14,22,58,1.0
14,22,59,1.0
14,22,60,1.0
14,23,16,1.0
14,23,17,1.0
14,23,18,1.0
14,23,19,1.0
14,23,20,1.0
14,23,21,1.0
14,23,22,1.0
14,23,23,1.0
14,23,24,1.0
14,23,25,1.0
14,23,26,1.0
14,23,27,1.0
14,23,28,1.0
14,23,29,1.0
14,23,30,1.0
14,23,31,1.0
14,23,32,1.0
14,23,33,1.0
14,23,34,1.0
14,23,35,1.0
14,23,36,1.0
14,23,37,1.0
14,23,38,1.0
14,23,39,1.0
14,23,40,1.0
14,23,41,1.0
14,23,42,1.0
14,23,43,1.0
14,23,44,1.0
14,23,45,1.0
14,23,46,1.0
14,23,47,1.0
14,23,48,1.0
14,23,49,1.0
14,23,50,1.0
14,23,51,1.0
14,23,52,1.0
14,23,53,1.0
14,23,54,1.0
14,23,55,1.0
14,23,56,1.0
14,23,57,1.0
14,23,58,1.0
14,23,59,1.0
14,23,60,1.0
14,24,15,1.0
14,24,16,1.0
14,24,17,1.0
14,24,18,1.0
14,24,19,1.0
14,24,20,1.0
14,24,21,1.0
14,24,22,1.0
14,24,23,1.0
14,24,24,1.0
14,24,25,1.0
14,24,26,1.0
14,24,27,1.0
14,24,28,1.0
14,24,29,1.0
14,24,30,1.0
14,24,31,1.0
14,24,32,1.0
14,24,33,1.0
14,24,34,1.0
14,24,35,1.0
14,24,36,1.0
14,24,37,1.0
14,24,38,1.0
14,24,39,1.0
14,24,40,1.0
14,24,41,1.0
14,24,42,1.0
14,24,43,1.0
14,24,44,1.0
14,24,45,1.0
14,24,46,1.0
14,24,47,1.0
14,24,48,1.0
14,24,49,1.0
14,24,50,1.0
14,24,51,1.0
14,24,52,1.0
14,24,53,1.0
14,24,54,1.0
14,24,55,1.0
14,24,56,1.0
14,24,57,1.0
14,24,58,1.0
14,24,59,1.0
14,24,60,1.0
14,25,11,1.0
14,25,12,1.0
14,25,13,1.0
14,25,14,1.0
14,25,15,1.0
14,25,16,1.0
14,25,17,1.0
14,25,18,1.0
14,25,19,1.0
14,25,20,1.0
14,25,21,1.0
14,25,22,1.0
14,25,23,1.0
14,25,24,1.0
14,25,25,1.0
14,25,26,1.0
14,25,27,1.0
14,25,28,1.0
14,25,29,1.0
14,25,30,1.0
14,25,31,1.0
14,25,32,1.0
14,25,33,1.0
14,25,34,1.0
14,25,35,1.0
14,25,36,1.0
14,25,37,1.0
14,25,38,1.0
14,25,39,1.0
14,25,40,1.0
14,25,41,1.0
14,25,42,1.0
14,25,43,1.0
14,25,44,1.0
14,25,45,1.0
14,25,46,1.0
14,25,47,1.0
14,25,48,1.0
14,25,49,1.0
14,25,50,1.0
14,25,51,1.0
14,25,52,1.0
14,25,53,1.0
14,25,54,1.0
14,25,55,1.0
14,25,56,1.0
14,25,57,1.0
14,25,58,1.0
14,25,59,1.0
14,25,60,1.0
14,26,4,1.0
14,26,5,1.0
14,26,6,1.0
14,26,7,1.0
14,26,8,1.0
14,26,9,1.0
14,26,10,1.0
14,26,11,1.0
14,26,12,1.0
14,26,13,1.0
14,26,14,1.0
14,26,15,1.0
14,26,16,1.0
14,26,17,1.0
14,26,18,1.0
14,26,19,1.0
14,26,20,1.0
14,26,21,1.0
14,26,22,1.0
14,26,23,1.0
14,26,24,1.0
14,26,25,1.0
14,26,26,1.0
14,26,27,1.0
14,26,28,1.0
14,26,29,1.0
14,26,30,1.0
14,26,31,1.0
14,26,32,1.0
14,26,33,1.0
14,26,34,1.0
14,26,35,1.0
14,26,36,1.0
14,26,37,1.0
14,26,38,1.0
14,26,39,1.0
14,26,40,1.0
14,26,41,1.0
14,26,42,1.0
14,26,43,1.0
14,26,44,1.0
14,26,45,1.0
14,26,46,1.0
14,26,47,1.0
14,26,48,1.0
14,26,49,1.0
14,26,50,1.0
14,26,51,1.0
14,26,52,1.0
14,26,53,1.0
14,26,54,1.0
14,26,55,1.0
14,26,56,1.0
14,26,57,1.0
14,26,58,1.0
14,26,59,1.0
14,26,60,1.0
14,27,54,1.0
14,27,55,1.0
14,27,56,1.0
14,27,57,1.0
14,27,58,1.0
14,27,59,1.0
14,27,60,1.0
14,28,51,1.0
14,28,52,1.0
14,28,53,1.0
14,28,54,1.0
14,28,55,1.0
14,28,56,1.0
14,28,57,1.0
14,28,58,1.0
14,28,59,1.0
14,28,60,1.0
14,29,55,1.0
14,29,56,1.0
14,29,57,1.0
14,29,58,1.0
14,29,59,1.0
14,29,60,1.0
14,30,59,1.0
14,30,60,1.0
15,21,4,1.0
15,21,5,1.0
15,21,6,1.0
15,21,7,1.0
15,21,8,1.0
15,21,9,1.0
15,21,10,1.0
15,21,11,1.0
15,21,12,1.0
15,21,13,1.0
15,21,14,1.0
15,21,15,1.0
15,21,16,1.0
15,21,17,1.0
15,21,18,1.0
15,21,19,1.0
15,21,20,1.0
15,21,21,1.0
15,21,22,1.0
15,21,23,1.0
15,21,24,1.0
15,21,25,1.0
15,21,26,1.0
15,21,27,1.0
15,21,28,1.0
15,21,29,1.0
15,21,30,1.0
15,21,31,1.0
15,21,32,1.0
15,21,33,1.0
15,21,34,1.0
15,21,35,1.0
15,21,36,1.0
15,21,37,1.0
15,21,38,1.0
15,21,39,1.0
15,21,40,1.0
15,21,41,1.0
15,21,42,1.0
15,21,43,1.0
15,21,44,1.0
15,21,45,1.0
15,21,46,1.0
15,21,47,1.0
15,21,48,1.0
15,21,49,1.0
15,21,50,1.0
15,21,51,1.0
15,21,52,1.0
15,21,53,1.0
15,21,54,1.0
15,21,55,1.0
15,21,56,1.0
15,21,57,1.0
15,21,58,1.0
15,21,59,1.0
15,21,60,1.0
15,22,6,1.0
15,22,7,1.0
15,22,8,1.0
15,22,9,1.0
15,22,10,1.0
15,22,11,1.0
15,22,12,1.0
15,22,13,1.0
15,22,14,1.0
15,22,15,1.0
15,22,16,1.0
15,22,17,1.0
15,22,18,1.0
15,22,19,1.0
15,22,20,1.0
15,22,21,1.0
15,22,22,1.0
15,22,23,1.0
15,22,24,1.0
15,22,25,1.0
15,22,26,1.0
15,22,27,1.0
15,22,28,1.0
15,22,29,1.0
15,22,30,1.0
15,22,31,1.0
15,22,32,1.0
15,22,33,1.0
15,22,34,1.0
15,22,35,1.0
15,22,36,1.0
15,22,37,1.0
15,22,38,1.0
15,22,39,1.0
15,22,40,1.0
15,22,41,1.0
15,22,42,1.0
15,22,43,1.0
15,22,44,1.0
15,22,45,1.0
15,22,46,1.0
15,22,47,1.0
15,22,48,1.0
15,22,49,1.0
15,22,50,1.0
15,22,51,1.0
15,22,52,1.0
15,22,53,1.0
15,22,54,1.0
15,22,55,1.0
15,22,56,1.0
15,22,57,1.0
15,22,58,1.0
15,22,59,1.0
15,22,60,1.0
15,23,23,1.0
15,23,24,1.0
15,23,25,1.0
15,23,26,1.0
15,23,27,1.0
15,23,28,1.0
15,23,29,1.0
15,23,30,1.0
15,23,31,1.0
15,23,32,1.0
15,23,33,1.0
15,23,34,1.0
15,23,35,1.0
15,23,36,1.0
15,23,37,1.0
15,23,38,1.0
15,23,39,1.0
15,23,40,1.0
15,23,41,1.0
15,23,42,1.0
15,23,43,1.0
15,23,44,1.0
15,23,45,1.0
15,23,46,1.0
15,23,47,1.0
15,23,48,1.0
15,23,49,1.0
15,23,50,1.0
15,23,51,1.0
15,23,52,1.0
15,23,53,1.0
15,23,54,1.0
15,23,55,1.0
15,23,56,1.0
15,23,57,1.0
15,23,58,1.0
15,23,59,1.0
15,23,60,1.0
15,24,20,1.0
15,24,21,1.0
15,24,22,1.0
15,24,23,1.0
15,24,24,1.0
15,24,25,1.0
15,24,26,1.0
15,24,27,1.0
15,24,28,1.0
15,24,29,1.0
15,24,30,1.0
15,24,31,1.0
15,24,32,1.0
15,24,33,1.0
15,24,34,1.0
15,24,35,1.0
15,24,36,1.0
15,24,37,1.0
15,24,38,1.0
15,24,39,1.0
15,24,40,1.0
15,24,41,1.0
15,24,42,1.0
15,24,43,1.0
15,24,44,1.0
15,24,45,1.0
15,24,46,1.0
15,24,47,1.0
15,24,48,1.0
15,24,49,1.0
15,24,50,1.0
15,24,51,1.0
15,24,52,1.0
15,24,53,1.0
15,24,54,1.0
15,24,55,1.0
15,24,56,1.0
15,24,57,1.0
15,24,58,1.0
15,24,59,1.0
15,24,60,1.0
15,25,27,1.0
15,25,28,1.0
15,25,29,1.0
15,25,30,1.0
15,25,31,1.0
15,25,32,1.0
15,25,33,1.0
15,25,34,1.0
15,25,35,1.0
15,25,36,1.0
15,25,37,1.0
15,25,38,1.0
15,25,39,1.0
15,25,40,1.0
15,25,41,1.0
15,25,42,1.0
15,25,43,1.0
15,25,44,1.0
15,25,45,1.0
15,25,46,1.0
15,25,47,1.0
15,25,48,1.0
15,25,49,1.0
15,25,50,1.0
15,25,51,1.0
15,25,52,1.0
15,25,53,1.0
15,25,54,1.0
15,25,55,1.0
15,25,56,1.0
15,25,57,1.0
15,25,58,1.0
15,25,59,1.0
15,25,60,1.0
15,26,21,1.0
15,26,22,1.0
15,26,23,1.0
15,26,24,1.0
15,26,25,1.0
15,26,26,1.0
15,26,27,1.0
15,26,28,1.0
15,26,29,1.0
15,26,30,1.0
15,26,31,1.0
15,26,32,1.0
15,26,33,1.0
15,26,34,1.0
15,26,35,1.0
15,26,36,1.0
15,26,37,1.0
15,26,38,1.0
15,26,39,1.0
15,26,40,1.0
15,26,41,1.0
15,26,42,1.0
15,26,43,1.0
15,26,44,1.0
15,26,45,1.0
15,26,46,1.0
15,26,47,1.0
15,26,48,1.0
15,26,49,1.0
15,26,50,1.0
15,26,51,1.0
15,26,52,1.0
15,26,53,1.0
15,26,54,1.0
15,26,55,1.0
15,26,56,1.0
15,26,57,1.0
15,26,58,1.0
15,26,59,1.0
15,26,60,1.0
15,27,43,1.0
15,27,44,1.0
15,27,45,1.0
15,27,46,1.0
15,27,47,1.0
15,27,48,1.0
15,27,49,1.0
15,27,50,1.0
15,27,51,1.0
15,27,52,1.0
15,27,53,1.0
15,27,54,1.0
15,27,55,1.0
15,27,56,1.0
15,27,57,1.0
15,27,58,1.0
15,27,59,1.0
15,27,60,1.0
15,28,35,1.0
15,28,36,1.0
15,28,37,1.0
15,28,38,1.0
15,28,39,1.0
15,28,40,1.0
15,28,41,1.0
15,28,42,1.0
15,28,43,1.0
15,28,44,1.0
15,28,45,1.0
15,28,46,1.0
15,28,47,1.0
15,28,48,1.0
15,28,49,1.0
15,28,50,1.0
15,28,51,1.0
15,28,52,1.0
15,28,53,1.0
15,28,54,1.0
15,28,55,1.0
15,28,56,1.0
15,28,57,1.0
15,28,58,1.0
15,28,59,1.0
15,28,60,1.0
15,29,35,1.0
15,29,36,1.0
15,29,37,1.0
15,29,38,1.0
15,29,39,1.0
15,29,40,1.0
15,29,41,1.0
15,29,42,1.0
15,29,43,1.0
15,29,44,1.0
15,29,45,1.0
15,29,46,1.0
15,29,47,1.0
15,29,48,1.0
15,29,49,1.0
15,29,50,1.0
15,29,51,1.0
15,29,52,1.0
15,29,53,1.0
15,29,54,1.0
15,29,55,1.0
15,29,56,1.0
15,29,57,1.0
15,29,58,1.0
15,29,59,1.0
15,29,60,1.0
15,30,40,1.0
15,30,41,1.0
15,30,42,1.0
15,30,43,1.0
15,30,44,1.0
15,30,45,1.0
15,30,46,1.0
15,30,47,1.0
15,30,48,1.0
15,30,49,1.0
15,30,50,1.0
15,30,51,1.0
15,30,52,1.0
15,30,53,1.0
15,30,54,1.0
15,30,55,1.0
15,30,56,1.0
15,30,57,1.0
15,30,58,1.0
15,30,59,1.0
15,30,60,1.0
16,21,13,1.0
16,21,14,1.0
16,21,15,1.0
16,21,16,1.0
16,21,17,1.0
16,21,18,1.0
16,21,19,1.0
16,21,20,1.0
16,21,21,1.0
16,21,22,1.0
16,21,23,1.0
16,21,24,1.0
16,21,25,1.0
16,21,26,1.0
16,21,27,1.0
16,21,28,1.0
16,21,29,1.0
16,21,30,1.0
16,21,31,1.0
16,21,32,1.0
16,21,33,1.0
16,21,34,1.0
16,21,35,1.0
16,21,36,1.0
16,21,37,1.0
16,21,38,1.0
16,21,39,1.0
16,21,40,1.0
16,21,41,1.0
16,21,42,1.0
16,21,43,1.0
16,21,44,1.0
16,21,45,1.0
16,21,46,1.0
16,21,47,1.0
16,21,48,1.0
16,21,49,1.0
16,21,50,1.0
16,21,51,1.0
16,21,52,1.0
16,21,53,1.0
16,21,54,1.0
16,21,55,1.0
16,21,56,1.0
16,21,57,1.0
16,21,58,1.0
16,21,59,1.0
16,21,60,1.0
16,22,11,1.0
16,22,12,1.0
16,22,13,1.0
16,22,14,1.0
16,22,15,1.0
16,22,16,1.0
16,22,17,1.0
16,22,18,1.0
16,22,19,1.0
16,22,20,1.0
16,22,21,1.0
16,22,22,1.0
16,22,23,1.0
16,22,24,1.0
16,22,25,1.0
16,22,26,1.0
16,22,27,1.0
16,22,28,1.0
16,22,29,1.0
16,22,30,1.0
16,22,31,1.0
16,22,32,1.0
16,22,33,1.0
16,22,34,1.0
16,22,35,1.0
16,22,36,1.0
16,22,37,1.0
16,22,38,1.0
16,22,39,1.0
16,22,40,1.0
16,22,41,1.0
16,22,42,1.0
16,22,43,1.0
16,22,44,1.0
16,22,45,1.0
16,22,46,1.0
16,22,47,1.0
16,22,48,1.0
16,22,49,1.0
16,22,50,1.0
16,22,51,1.0
16,22,52,1.0
16,22,53,1.0
16,22,54,1.0
16,22,55,1.0
16,22,56,1.0
16,22,57,1.0
16,22,58,1.0
16,22,59,1.0
16,22,60,1.0
16,23,25,1.0
16,23,26,1.0
16,23,27,1.0
16,23,28,1.0
16,23,29,1.0
16,23,30,1.0
16,23,31,1.0
16,23,32,1.0
16,23,33,1.0
16,23,34,1.0
16,23,35,1.0
16,23,36,1.0
16,23,37,1.0
16,23,38,1.0
16,23,39,1.0
16,23,40,1.0
16,23,41,1.0
16,23,42,1.0
16,23,43,1.0
16,23,44,1.0
16,23,45,1.0
16,23,46,1.0
16,23,47,1.0
16,23,48,1.0
16,23,49,1.0
16,23,50,1.0
16,23,51,1.0
16,23,52,1.0
16,23,53,1.0
16,23,54,1.0
16,23,55,1.0
16,23,56,1.0
16,23,57,1.0
16,23,58,1.0
16,23,59,1.0
16,23,60,1.0
16,24,22,1.0
16,24,23,1.0
16,24,24,1.0
16,24,25,1.0
16,24,26,1.0
16,24,27,1.0
16,24,28,1.0
16,24,29,1.0
16,24,30,1.0
16,24,31,1.0
16,24,32,1.0
16,24,33,1.0
16,24,34,1.0
16,24,35,1.0
16,24,36,1.0
16,24,37,1.0
16,24,38,1.0
16,24,39,1.0
16,24,40,1.0
16,24,41,1.0
16,24,42,1.0
16,24,43,1.0
16,24,44,1.0
16,24,45,1.0
16,24,46,1.0
16,24,47,1.0
16,24,48,1.0
16,24,49,1.0
16,24,50,1.0
16,24,51,1.0
16,24,52,1.0
16,24,53,1.0
16,24,54,1.0
16,24,55,1.0
16,24,56,1.0
16,24,57,1.0
16,24,58,1.0
16,24,59,1.0
16,24,60,1.0
16,25,30,1.0
16,25,31,1.0
16,25,32,1.0
16,25,33,1.0
16,25,34,1.0
16,25,35,1.0
16,25,36,1.0
16,25,37,1.0
16,25,38,1.0
16,25,39,1.0
16,25,40,1.0
16,25,41,1.0
16,25,42,1.0
16,25,43,1.0
16,25,44,1.0
16,25,45,1.0
16,25,46,1.0
16,25,47,1.0
16,25,48,1.0
16,25,49,1.0
16,25,50,1.0
16,25,51,1.0
16,25,52,1.0
16,25,53,1.0
16,25,54,1.0
16,25,55,1.0
16,25,56,1.0
16,25,57,1.0
16,25,58,1.0
16,25,59,1.0
16,25,60,1.0
16,26,33,1.0
16,26,34,1.0
16,26,35,1.0
16,26,36,1.0
16,26,37,1.0
16,26,38,1.0
16,26,39,1.0
16,26,40,1.0
16,26,41,1.0
16,26,42,1.0
16,26,43,1.0
16,26,44,1.0
16,26,45,1.0
16,26,46,1.0
16,26,47,1.0
16,26,48,1.0
16,26,49,1.0
16,26,50,1.0
16,26,51,1.0
16,26,52,1.0
16,26,53,1.0
16,26,54,1.0
16,26,55,1.0
16,26,56,1.0
16,26,57,1.0
16,26,58,1.0
16,26,59,1.0
16,26,60,1.0
16,27,28,1.0
16,27,29,1.0
16,27,30,1.0
16,27,31,1.0
16,27,32,1.0
16,27,33,1.0
16,27,34,1.0
16,27,35,1.0
16,27,36,1.0
16,27,37,1.0
16,27,38,1.0
16,27,39,1.0
16,27,40,1.0
16,27,41,1.0
16,27,42,1.0
16,27,43,1.0
16,27,44,1.0
16,27,45,1.0
16,27,46,1.0
16,27,47,1.0
16,27,48,1.0
16,27,49,1.0
16,27,50,1.0
16,27,51,1.0
16,27,52,1.0
16,27,53,1.0
16,27,54,1.0
16,27,55,1.0
16,27,56,1.0
16,27,57,1.0
16,27,58,1.0
16,27,59,1.0
16,27,60,1.0
16,28,37,1.0
16,28,38,1.0
16,28,39,1.0
16,28,40,1.0
16,28,41,1.0
16,28,42,1.0
16,28,43,1.0
16,28,44,1.0
16,28,45,1.0
16,28,46,1.0
16,28,47,1.0
16,28,48,1.0
16,28,49,1.0
16,28,50,1.0
16,28,51,1.0
16,28,52,1.0
16,28,53,1.0
16,28,54,1.0
16,28,55,1.0
16,28,56,1.0
16,28,57,1.0
16,28,58,1.0
16,28,59,1.0
16,28,60,1.0
16,29,21,1.0
16,29,22,1.0
16,29,23,1.0
16,29,24,1.0
16,29,25,1.0
16,29,26,1.0
16,29,27,1.0
16,29,28,1.0
16,29,29,1.0
16,29,30,1.0
16,29,31,1.0
16,29,32,1.0
16,29,33,1.0
16,29,34,1.0
16,29,35,1.0
16,29,36,1.0
16,29,37,1.0
16,29,38,1.0
16,29,39,1.0
16,29,40,1.0
16,29,41,1.0
16,29,42,1.0
16,29,43,1.0
16,29,44,1.0
16,29,45,1.0
16,29,46,1.0
16,29,47,1.0
16,29,48,1.0
16,29,49,1.0
16,29,50,1.0
16,29,51,1.0
16,29,52,1.0
16,29,53,1.0
16,29,54,1.0
16,29,55,1.0
16,29,56,1.0
16,29,57,1.0
16,29,58,1.0
16,29,59,1.0
16,29,60,1.0
16,30,36,1.0
16,30,37,1.0
16,30,38,1.0
16,30,39,1.0
16,30,40,1.0
16,30,41,1.0
16,30,42,1.0
16,30,43,1.0
16,30,44,1.0
16,30,45,1.0
16,30,46,1.0
16,30,47,1.0
16,30,48,1.0
16,30,49,1.0
16,30,50,1.0
16,30,51,1.0
16,30,52,1.0
16,30,53,1.0
16,30,54,1.0
16,30,55,1.0
16,30,56,1.0
16,30,57,1.0
16,30,58,1.0
16,30,59,1.0
16,30,60,1.0
17,21,25,1.0
17,21,26,1.0
17,21,27,1.0
17,21,28,1.0
17,21,29,1.0
17,21,30,1.0
17,21,31,1.0
17,21,32,1.0
17,21,33,1.0
17,21,34,1.0
17,21,35,1.0
17,21,36,1.0
17,21,37,1.0
17,21,38,1.0
17,21,39,1.0
17,21,40,1.0
17,21,41,1.0
17,21,42,1.0
17,21,43,1.0
17,21,44,1.0
17,21,45,1.0
17,21,46,1.0
17,21,47,1.0
17,21,48,1.0
17,21,49,1.0
17,21,50,1.0
17,21,51,1.0
17,21,52,1.0
17,21,53,1.0
17,21,54,1.0
17,21,55,1.0
17,21,56,1.0
17,21,57,1.0
17,21,58,1.0
17,21,59,1.0
17,21,60,1.0
17,22,29,1.0
17,22,30,1.0
17,22,31,1.0
17,22,32,1.0
17,22,33,1.0
17,22,34,1.0
17,22,35,1.0
17,22,36,1.0
17,22,37,1.0
17,22,38,1.0
17,22,39,1.0
17,22,40,1.0
17,22,41,1.0
17,22,42,1.0
17,22,43,1.0
